Product Name,Hair Type,Comment,Sentiment Score,User Name,Comment Date,Product URL,Product Image,Description,Price,Analyzed Date
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"Texture:100%
Fragrance:Perfect
Effectiveness:Superb. Amazing.

Super perfect. Promise. Amazing. Wasn't able to used hair iron but the result is super amazing. Na straight agad buhok ko.",0.9202519059181212,ralphchie020912,2025-10-28T23:34:01.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"Fragrance:smells good
Texture:silky straight
Effectiveness:good, try nyo itong product mas maganda pa kesa sa rebond at tipid pa, nag starlight ang buhok ko talaga at malambot pa",0.9541910886764526,jonabethp,2025-03-29T04:04:55.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"Effectiveness:agands
Fragrance:panalabn
Texture:panalo

Occupying two levels of Shangri-La at the Fort, Kerry Sports Manila is perhaps the largest and most comprehensive indoor lifestyle and leisure club in the country. Its fitness facilities span 8,000 square metres with top-of-the-line wellness and recreation equipment and services.Jan 30, 2022",0.760236382484436,nathanielhitomo,2025-03-03T16:27:31.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"Fragrance:Amoy salon
Effectiveness:Not yet tried
Texture:hindi pa nasubukan

Sana effective lagyan ko lang dito sa may tuktok ko kasi meju wavy na. Salamat seller godbless po",0.7721802592277527,c*****0,2025-06-05T03:07:30.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"Effectiveness:effective
Fragrance:Amoy pang rebond

Buti nakilala ko tung product NATO d ka magsisisi sakto lang sia d sia masakit sa balat,complete pa ung gagamitin mo na may gloves may para sa Tenga sa ulo ,all in all ok na ok  Lalo kung manipis hair mo effective sia",0.5526458621025085,m*****m,2025-08-29T15:44:41.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"The website was easy to navigate, and the product descriptions were informativedav and accurate. I was pleasantly surprised by the fast shipping and the care they took in packaging my order. I’m thrilled with my purchase and will continue to shop",0.9717734456062316,e*****i,2025-05-11T10:36:13.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"Fragrance:strong
Texture:maganda sa hair
Effectiveness:effective

Second time to order this product sa seller na gustuhan ko naman. Thank you so much seller!!",0.9457097053527832,m*****e,2025-10-19T10:18:57.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"This product exceeded all my expectations. The build quality is exceptional—solid, durable, and clearly made with premium materials. Every detail feels thoughtfully designed, and it performs flawlessly even with frequent use. It’s rare to find something that delivers both form and function so well. From the packaging to the finish, everything screams quality. It feels like a long-term investment rather than just another purchase. I’ve already recommended it to friends and will absolutely buy from this brand again. If you value craftsmanship and reliability, this is a must-have. Truly a standout product in its category.",0.9604144096374512,s*****t,2025-07-08T16:27:38.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"Texture:nice
Effectiveness:nice
Fragrance:nice

Nice very demure very mindful very cutesy very aesthetics hahahhahah Nice good quality very good i hope na oorder akl soon hshshhsjsjsjsjsjzj",0.7964473366737366,janeclaire12,2024-12-23T08:08:45.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
AUGEAS 180ML STRAIGHTEN HAIR CREAM EASY TO USE GENTLE AND AITI-DAMAGE SHINY AND SMOOTH,straight,"Effectiveness:good
Texture:good
Fragrance:good

Bilis ng delever thanks",0.8944467306137085,jlawrencekitzukama,2025-02-21T04:20:38.000Z,https://shopee.ph/product/298308947/20879420082?gads_t_sig=VTJGc2RHVmtYMTlxTFVSVVRrdENkVlBXTnFLbGtLY21IOVhMT0xMVGhrdDVhRFBoK1JaQ0FTUndBeUlYb085Q2pMTStWbmhRbFlkNHFYYXcrQjcxNVh2eGRvN3Vhd2x5bFpCSHhBTXE4VXY1UElSTWROdGVVTjhMY015WUpMUXg&utm_source=chatgpt.com,https://down-bs-us.img.susercontent.com/ph-11134207-7qul8-lgcaurespmr419.jpg,,,2025-11-16 13:52:29
